coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
ec4fff8f-bf6c-4b5e-8ba9-64e4af1b6e17,,,preservedspecimen,,ptychadena subpunctata,200272,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-11-29,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,eb8f5d13ce92385f3b5dd165403aaa39119b13ea,,ptychadenidae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,"{""lat"": -19.08, ""lon"": 22.95}",,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"sadibas, s of",,,,,,,,,http://n2t.net/ark:/65665/321a96b15-d559-43f3-a3ed-63921f4e8ce9,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/321a96b15-d559-43f3-a3ed-63921f4e8ce9""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,333,ngamiland,2428926,accepted,species,,ec4fff8f-bf6c-4b5e-8ba9-64e4af1b6e17,29 nov 1975,,,
677f120f-2b6e-4e3f-8ce1-936b1e7a3ea4,,,preservedspecimen,,ptychadena subpunctata,200254,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-11-21,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,1ba3d726029ca44e00293e843aa324fe37b2802f,,ptychadenidae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,,,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"xugana, annual flood plain",,,,,,,,,http://n2t.net/ark:/65665/3ab46a5e5-0e5e-4f0b-889d-7f0709840461,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3ab46a5e5-0e5e-4f0b-889d-7f0709840461""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,325,,2428926,accepted,species,,677f120f-2b6e-4e3f-8ce1-936b1e7a3ea4,21 nov 1975,,,
c0c8ce8a-34a8-401c-881d-e4423924a691,,,preservedspecimen,,ptychadena subpunctata,203774,amphibia,kuh,,,,,,africa,,namibia,nam,,1985-01-18T00:00:00+00:00,2017-04-20T10:23:15.493533+00:00,0.2028985507246377,,,,,,0615cd77f3ac508df3fef511eaba5320f5564c11,1985-01-18,ptychadenidae,,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_kingdom_added""]",,ptychadena,,,,false,false,,,,,ku,http://grbio.org/cool/iakn-125z,,animalia,,,,,,,kongola/kuando,,,,,,,,,bec30866-b069-11e3-8cfe-90b11c41863e,anura,chordata,"[""c4bb08d4-c310-4879-abee-1b3986e8e0ca\\bec30866-b069-11e3-8cfe-90b11c41863e""]",,c4bb08d4-c310-4879-abee-1b3986e8e0ca,ptychadena subpunctata,subpunctata,18,east caprivi,2428926,accepted,species,,c0c8ce8a-34a8-401c-881d-e4423924a691,,,,
9eb959f5-9f03-42c3-aee6-55140872cca6,,,preservedspecimen,,ptychadena subpunctata,14758,amphibia,herpetology collection,,,,,,,,,,,1930-07-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.18840579710144928,,,,,,db2e53427d28b2701ad4af2c10d7c0e33cb09716,1930/07/16,ptychadenidae,no field number,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -17.05, ""lon"": 25.15}",,false,false,,,,,tm,,,animalia,,,,,,,"kasane, chobe river",,,,,,,,,urn:catalog:tm:herpetology collection:14758,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:14758""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,197,,2428926,accepted,species,,9eb959f5-9f03-42c3-aee6-55140872cca6,,,,
a02b43f7-88d7-4cb4-abe0-84568743fcab,,,preservedspecimen,,ptychadena subpunctata,14764,amphibia,herpetology collection,,,,,,,,,,,1930-07-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.18840579710144928,,,,,,0d46ed5c804f7d3ddc376b7bc0b2bf6b5865386e,1930/07/01,ptychadenidae,vlke 888,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,"{""lat"": -17.85, ""lon"": 24.95}",,false,false,,,,,tm,,,animalia,,,,,,,"kabulabula, chobe river",,,,,,,,,urn:catalog:tm:herpetology collection:14764,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:14764""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,182,,2428926,accepted,species,,a02b43f7-88d7-4cb4-abe0-84568743fcab,,,,
aeb8e029-e976-4f80-8d2b-5d8ac4f1cf69,,,preservedspecimen,,ptychadena subpunctata,30910,amphibia,herpetology collection,,,,,,,,,,,1965-04-16T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,18118d06b45143f309025bbb4eda675936c27fb4,1965/04/16,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"sepopa, okavango river",,,,,,,,,urn:catalog:tm:herpetology collection:30910,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:30910""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,106,,2428926,accepted,species,,aeb8e029-e976-4f80-8d2b-5d8ac4f1cf69,,,,
f73be93b-0700-46d5-8596-ce347fa56fe7,,,preservedspecimen,,ptychadena subpunctata,28119,amphibia,herpetology collection,,,,,,,,,,,1963-04-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,343611de5ea764dd05d5329f07bffeb2f79c8d2a,1963/04/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"thamalakane river, 8 km e of maun",,,,,,,,,urn:catalog:tm:herpetology collection:28119,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:28119""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,91,,2428926,accepted,species,,f73be93b-0700-46d5-8596-ce347fa56fe7,,,,
ddd8bdbe-71e9-4116-acaf-1e317f8d2b4d,,,preservedspecimen,,ptychadena subpunctata,39224,amphibia,herpetology collection,,,,,,,,,,,1970-10-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,9a3ccd668d2936b190f34865283c173da4044fa6,1970/10/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,old sangwali,,,,,,,,,urn:catalog:tm:herpetology collection:39224,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:39224""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,274,,2428926,accepted,species,,ddd8bdbe-71e9-4116-acaf-1e317f8d2b4d,,,,
7c525a6d-f476-4fd6-a0fe-ce7e3ed7cd89,,,preservedspecimen,,ptychadena subpunctata,39225,amphibia,herpetology collection,,,,,,,,,,,1970-10-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,501d33bb50b4a4da6f85a750f941af05ab81b765,1970/10/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,old sangwali,,,,,,,,,urn:catalog:tm:herpetology collection:39225,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:39225""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,274,,2428926,accepted,species,,7c525a6d-f476-4fd6-a0fe-ce7e3ed7cd89,,,,
821b53a6-5266-4464-ae61-261da9765295,,,preservedspecimen,,ptychadena subpunctata,47003,amphibia,herpetology collection,,,,,,,,,,,1965-05-01T00:00:00+00:00,2018-01-23T17:12:10.269094+00:00,0.2028985507246377,,,,,,c0a0921e2577aef79e6affcee4ea466afc2f1a27,1965/05/01,ptychadenidae,no field number,"[""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_family_replaced""]",,ptychadena,,,,false,false,,,,,tm,,,animalia,,,,,,,"xugana, okavango delta",,,,,,,,,urn:catalog:tm:herpetology collection:47003,anura,chordata,"[""a8ac06c9-efb5-4337-9bdb-bee3b490772c\\urn:catalog:tm:herpetology collection:47003""]",,a8ac06c9-efb5-4337-9bdb-bee3b490772c,ptychadena subpunctata,subpunctata,121,,2428926,accepted,species,,821b53a6-5266-4464-ae61-261da9765295,,,,
fdd5337d-2515-40ba-98e9-a39dbfbec35c,,,preservedspecimen,,ptychadena subpunctata,200262,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-11-21,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,65b50f1d071a4910605e296945a92f894bb4426a,,ptychadenidae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,,,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"xugana, annual flood plain",,,,,,,,,http://n2t.net/ark:/65665/32c7a2ef4-3ede-4dea-bc6b-a28663bd02f2,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/32c7a2ef4-3ede-4dea-bc6b-a28663bd02f2""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,325,,2428926,accepted,species,,fdd5337d-2515-40ba-98e9-a39dbfbec35c,21 nov 1975,,,
54420b1d-813a-49a4-b59a-c63761081f29,,,preservedspecimen,,ptychadena subpunctata,217402,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,j. visser,,,africa,,botswana,bwa,,1982-09-29,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,0109198e30eaf940004dbac7f7a6d67d8997558d,,ptychadenidae,1048,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,40ce146e-bf9c-44a7-80ed-3028a73928c2,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\40ce146e-bf9c-44a7-80ed-3028a73928c2""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,272,,2428926,accepted,species,,54420b1d-813a-49a4-b59a-c63761081f29,,,,
723ed01d-673d-4ef8-a3f0-627d1b038b70,,,preservedspecimen,,ptychadena subpunctata,217403,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,j. visser,,,africa,,botswana,bwa,,1982-09-29,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,bcb5f1d12790ec7bc50c2310e04e6e7065294135,,ptychadenidae,1051,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,b8d557e4-4744-467d-8908-cbcd0a92341a,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\b8d557e4-4744-467d-8908-cbcd0a92341a""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,272,,2428926,accepted,species,,723ed01d-673d-4ef8-a3f0-627d1b038b70,,,,
684a311e-cfe9-4aa5-9a77-f3d7394c0762,,,preservedspecimen,,ptychadena subpunctata,160615,amphibia,herp,,,a. channing,,,africa,,namibia,nam,katima mulilo dist.,1986-02-17,2018-07-13T11:41:34.579378+00:00,0.2898550724637681,,,,,,a2c5ae74023c72b29bfb374d12e097a9f6a4e8ec,,ptychadenidae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,"{""lat"": -18.4333333333, ""lon"": 23.65}",,false,false,animalia; chordata; amphibia; anura; ranidae,,,,cas,cas,,animalia,,,,,,,"nkasa island [18 26 s, 23 39 e]",,,,,,,,,urn:catalog:cas:herp:160615,anura,chordata,"[""51b958bb-9d5f-48d7-9a97-e372c0c747c3\\urn:catalog:cas:herp:160615""]",,51b958bb-9d5f-48d7-9a97-e372c0c747c3,ptychadena subpunctata,subpunctata,48,caprivi region,2428926,accepted,species,,684a311e-cfe9-4aa5-9a77-f3d7394c0762,17 feb 1986,"namibia: caprivi strip: nkasa island (18 26 s, 23 39 e)",,
62edd31f-520d-4523-9d2b-4d07cd9fb2dd,,,preservedspecimen,,ptychadena subpunctata,a-73973,amphibia,herpetology,,,,,,africa,,zambia,zmb,,,2017-01-08T07:53:56.597557+00:00,0.21739130434782608,,,,,,62854f8a2abb6aaf3af8647f67a0c9f612558941,,ptychadenidae,,"[""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_scientificnameauthorship_added""]",,ptychadena,,,,false,false,animalia | chordata | amphibia | anura | ptychadenidae | ptychadena,,,,amnh,urn:lsid:biocol.org:col:34925,,animalia,,,,,,,,,,,,,,,,urn:catalog:amnh:herpetology:a-73973,anura,chordata,"[""7ce9b7d0-a8da-4528-bbe3-2c4f407f9cea\\urn:catalog:amnh:herpetology:a-73973""]",,7ce9b7d0-a8da-4528-bbe3-2c4f407f9cea,ptychadena subpunctata,subpunctata,,,2428926,accepted,species,,62edd31f-520d-4523-9d2b-4d07cd9fb2dd,,africa | zambia,,
8fd6c52e-ea1a-47db-bf33-13960960d3e2,,,preservedspecimen,,ptychadena subpunctata,200266,amphibia,amphibians & reptiles,,,,,,africa,,botswana,bwa,,1975-11-21,2018-04-12T14:40:34.943694+00:00,0.2463768115942029,,,,,,071cd91f4da4fe7215720b0ab72d6278fd05d07d,,ptychadenidae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected""]",,ptychadena,,,,false,false,"animalia, chordata, vertebrata, amphibia, anura, ptychadenidae",,1.0,,usnm,http://biocol.org/urn:lsid:biocol.org:col:34871,,animalia,,,,,,,"xugana, annual flood plain",,,,,,,,,http://n2t.net/ark:/65665/319aa4a76-0c87-4709-8fda-e9cea1639259,anura,chordata,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/319aa4a76-0c87-4709-8fda-e9cea1639259""]",,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,ptychadena subpunctata,subpunctata,325,,2428926,accepted,species,,8fd6c52e-ea1a-47db-bf33-13960960d3e2,21 nov 1975,,,
7895cb5c-3278-4ab2-9076-2cbb75a5dbc3,,,preservedspecimen,,ptychadena subpunctata,80831,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,g. de witte,,,africa,,"congo, the democratic republic of the",cod,,,2017-02-10T14:56:45.504269+00:00,0.2028985507246377,,,,,,30674d713d843d4f87d73ed29bc644ee88533881,,ptychadenidae,1259d,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_country_replaced"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced"", ""dwc_parentnameusageid_added""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,3dd4af35-145c-4d39-a29a-d53208b42697,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\3dd4af35-145c-4d39-a29a-d53208b42697""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,,,2428926,accepted,species,,7895cb5c-3278-4ab2-9076-2cbb75a5dbc3,,,,
81d4fe3f-61ee-4fbd-aa41-3c8272f77a81,,,preservedspecimen,,ptychadena subpunctata,134280,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,r. g. japp,,,africa,,zambia,zmb,,1961-11-30,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,a39f67cdb97f44a9a7d21ac404cb47f4cadd5f6e,,ptychadenidae,14,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,4b3c81ba-aef2-4b43-9884-2cd3c886883c,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\4b3c81ba-aef2-4b43-9884-2cd3c886883c""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,334,,2428926,accepted,species,,81d4fe3f-61ee-4fbd-aa41-3c8272f77a81,,,,
3796447f-5d16-4495-863d-cf4fc859a74e,,,preservedspecimen,,ptychadena subpunctata,142914,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,r. g. japp,,,africa,,zambia,zmb,,1963-03-23,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,76bdfd6e95f27100fe716af496031208d2d3e338,,ptychadenidae,2013,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,42e2f643-4ff3-4c37-8706-73a4b950b62a,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\42e2f643-4ff3-4c37-8706-73a4b950b62a""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,82,,2428926,accepted,species,,3796447f-5d16-4495-863d-cf4fc859a74e,,,,
e8307d50-ddb5-483a-921b-0f4b2b8c7656,,,preservedspecimen,,ptychadena subpunctata,142923,amphibia,amphibians and reptiles,http://grbio.org/cool/05pf-h6mh,,r. g. japp,,,africa,,zambia,zmb,,1963-03-05,2017-02-10T14:56:45.504269+00:00,0.2463768115942029,,,,,,696eb426b479e816d0a4879f8d11dfd125531d8a,,ptychadenidae,2084,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced""]",,ptychadena,,,,false,false,animalia chordata amphibia anura ranidae,,,,fmnh,http://biocol.org/urn:lsid:biocol.org:col:34795,,animalia,,,,,,,,,,,,,,,,28cdb704-4c13-4713-a35d-feb6b49a6fe6,anura,chordata,"[""b4bcc255-4acf-4966-b9b3-af9dd4e458d1\\28cdb704-4c13-4713-a35d-feb6b49a6fe6""]",,b4bcc255-4acf-4966-b9b3-af9dd4e458d1,ptychadena subpunctata,subpunctata,64,,2428926,accepted,species,,e8307d50-ddb5-483a-921b-0f4b2b8c7656,,,,
